Date,Store,Category,Customer_ID,Revenue,Units,Member,Availability_Pct
2025-07-31,London Central,Own Brand,2702,35.47,4,No,96.6
2025-10-03,Croydon,Meal Deals,1390,49.65,5,Yes,95.4
2025-03-14,Birmingham,Fresh Food,1654,52.48,1,No,96.0
2025-08-31,Camden,Meal Deals,5271,17.19,7,No,95.9
2025-04-12,London Central,Meal Deals,3821,30.75,3,Yes,94.5
2025-06-20,Bristol,Chilled,1763,59.43,4,Yes,91.9
2025-07-07,Birmingham,Soft Drinks,4400,39.47,2,Yes,92.0
2026-03-17,Birmingham,Soft Drinks,5806,13.05,7,No,92.1
2025-03-27,Bristol,Fresh Food,4267,28.5,6,No,92.8
2026-04-21,Birmingham,Chilled,2085,14.46,6,No,98.4
2025-02-21,London Central,Chilled,2929,58.11,5,Yes,92.0
2025-04-21,Bristol,Own Brand,5376,44.85,5,No,98.0
2025-02-12,Bristol,Chilled,2963,33.51,4,Yes,92.9
2025-07-30,Croydon,Chilled,2785,31.57,3,Yes,92.3
2025-07-19,Camden,Soft Drinks,3274,61.68,3,Yes,95.8
2025-01-26,Croydon,Food To Go,3686,33.44,2,No,97.5
2025-10-26,Camden,Chilled,3968,47.96,2,Yes,91.8
2025-03-18,Bristol,Food To Go,5572,33.14,4,Yes,94.8
2025-05-17,Birmingham,Meal Deals,1715,68.52,1,Yes,97.4
2025-01-20,Camden,Meal Deals,1242,60.52,3,Yes,96.8
2026-03-16,Bristol,Chilled,4915,22.68,7,No,91.9
2025-07-30,Bristol,Fruit & Veg,2523,40.52,7,Yes,94.6
2026-03-11,Croydon,Snacks,1837,57.36,7,No,91.8
2025-07-26,Croydon,Fruit & Veg,4323,84.61,1,No,95.7
2026-03-15,Birmingham,Meal Deals,3953,17.7,1,Yes,95.3
2025-02-11,Reading,Snacks,2345,31.34,4,No,96.1
2026-02-15,London Central,Fruit & Veg,3423,23.39,2,Yes,93.1
2026-03-03,Reading,Chilled,3028,29.49,1,No,93.6
2025-10-02,Reading,Food To Go,2432,44.05,4,Yes,97.0
2026-03-24,Birmingham,Snacks,1239,24.09,2,No,97.1
2026-01-04,Camden,Soft Drinks,1138,49.2,1,No,98.3
2025-08-08,Birmingham,Fresh Food,4193,29.94,1,Yes,97.8
2025-08-20,Birmingham,Snacks,1419,40.2,7,Yes,91.7
2025-11-24,Bristol,Snacks,1303,34.93,2,Yes,97.4
2026-03-19,Bristol,Soft Drinks,3162,31.51,6,Yes,94.9
2025-02-21,Bristol,Chilled,3026,28.97,2,No,96.5
2026-01-11,London Central,Fruit & Veg,5102,44.15,5,No,94.3
2025-09-20,Camden,Fruit & Veg,3226,25.58,7,No,93.2
2025-09-24,Camden,Meal Deals,2168,35.25,5,Yes,94.4
2025-12-25,Bristol,Food To Go,1415,49.92,4,Yes,95.1
2025-11-13,Reading,Chilled,3713,42.61,4,Yes,95.6
2025-11-20,London Central,Soft Drinks,1149,33.83,3,Yes,96.9
2026-02-25,Reading,Chilled,3444,14.54,5,No,92.9
2025-02-15,Croydon,Chilled,1838,62.16,2,No,92.8
2025-09-26,Camden,Fruit & Veg,2696,28.55,5,Yes,91.7
2026-01-16,Camden,Soft Drinks,5339,63.63,6,Yes,94.6
2025-04-28,Reading,Own Brand,2910,34.12,7,No,93.3
2025-04-26,London Central,Fresh Food,2421,43.98,4,No,94.3
2025-09-17,Camden,Snacks,5974,74.3,6,No,95.0
2025-03-16,Reading,Fruit & Veg,4001,58.08,4,No,91.4
2026-04-25,Birmingham,Soft Drinks,2320,32.68,6,Yes,93.9
2025-11-01,Birmingham,Food To Go,5035,43.64,4,No,95.7
2025-01-07,London Central,Snacks,2523,40.06,2,Yes,95.1
2026-01-01,Reading,Snacks,4878,48.72,6,Yes,94.3
2025-12-14,Birmingham,Own Brand,1552,55.61,7,No,94.9
2026-03-14,London Central,Own Brand,4756,15.38,1,Yes,94.5
2025-08-03,Bristol,Fruit & Veg,4671,86.0,4,Yes,93.0
2026-03-05,London Central,Meal Deals,1481,33.85,5,Yes,92.7
2026-05-13,Croydon,Food To Go,1599,59.71,1,No,100.4
2026-01-02,Bristol,Fruit & Veg,2164,48.3,5,Yes,96.3
2025-11-09,Reading,Chilled,5678,86.72,4,Yes,97.2
2025-02-23,Bristol,Meal Deals,5232,42.95,2,Yes,96.2
2026-04-12,Bristol,Soft Drinks,2003,50.34,7,No,97.8
2025-06-13,Reading,Own Brand,2982,19.15,7,Yes,96.1
2025-11-30,Reading,Food To Go,2634,41.72,1,No,90.8
2025-12-14,Birmingham,Snacks,3997,60.97,1,Yes,93.3
2025-09-30,Croydon,Fruit & Veg,1686,46.74,4,No,95.5
2026-02-18,Reading,Own Brand,4414,21.77,7,Yes,95.4
2026-05-15,Camden,Snacks,2759,64.0,7,No,95.3
2025-04-03,Camden,Food To Go,5937,100.05,6,No,92.8
2025-03-20,Croydon,Own Brand,3480,33.71,4,Yes,93.9
2025-08-05,London Central,Own Brand,2337,45.07,4,No,95.5
2025-12-24,London Central,Snacks,1114,38.98,7,No,95.1
2026-05-22,Camden,Fruit & Veg,4957,18.01,3,Yes,96.6
2025-06-30,Reading,Meal Deals,1568,61.51,2,No,92.9
2025-09-03,Croydon,Fruit & Veg,2553,33.47,6,No,96.0
2025-09-01,London Central,Fresh Food,3689,38.44,2,Yes,93.9
2026-05-21,London Central,Own Brand,5590,51.72,7,Yes,94.3
2026-02-26,Bristol,Snacks,4340,26.38,4,No,94.9
2025-11-16,Camden,Fresh Food,3988,23.68,3,No,91.5
2025-03-28,Reading,Meal Deals,4151,48.26,7,No,95.3
2025-08-05,Croydon,Fresh Food,4527,69.51,4,No,97.5
2026-05-05,London Central,Snacks,4015,24.7,4,Yes,92.6
2025-10-05,Bristol,Food To Go,1821,39.49,2,Yes,98.7
2025-06-18,Camden,Chilled,4574,53.07,7,No,93.7
2025-11-26,Camden,Meal Deals,4787,76.28,3,No,96.2
2026-03-17,Croydon,Fruit & Veg,2608,33.97,2,Yes,92.4
2026-01-26,London Central,Soft Drinks,1559,32.61,4,No,99.3
2026-05-11,Croydon,Meal Deals,5063,67.43,5,No,92.9
2026-01-16,Croydon,Fresh Food,5435,35.97,1,No,95.4
2025-11-02,Birmingham,Food To Go,1611,45.44,7,Yes,93.9
2026-05-28,Bristol,Snacks,3163,45.49,6,Yes,94.9
2025-07-07,Camden,Food To Go,2881,28.31,4,No,95.2
2026-05-31,Birmingham,Food To Go,5169,41.83,6,No,94.3
2026-03-03,Reading,Snacks,4863,40.09,3,Yes,93.6
2026-05-17,Camden,Soft Drinks,4708,20.77,7,No,94.9
2025-09-17,Camden,Snacks,2709,36.21,5,Yes,94.9
2026-05-28,Bristol,Soft Drinks,2761,42.72,6,Yes,95.6
2025-03-12,Reading,Snacks,2692,45.87,7,Yes,96.0
2026-04-23,London Central,Fresh Food,2245,55.12,6,Yes,96.6
2025-06-27,Reading,Soft Drinks,1125,33.93,3,No,96.1
2026-04-02,London Central,Fresh Food,5752,44.45,4,No,95.3
2025-07-08,Reading,Meal Deals,2199,24.22,4,Yes,94.5
2025-10-18,Croydon,Soft Drinks,3711,46.03,1,No,91.9
2025-10-19,Reading,Soft Drinks,4446,64.19,3,No,95.3
2025-10-10,Birmingham,Snacks,1990,34.61,5,Yes,97.2
2026-01-12,Birmingham,Soft Drinks,4065,27.7,1,No,93.5
2025-06-05,Bristol,Fresh Food,5954,40.45,7,No,93.7
2026-05-23,London Central,Own Brand,2521,37.71,3,No,97.6
2026-02-17,Camden,Meal Deals,5728,53.88,4,No,98.3
2025-12-21,Bristol,Own Brand,3498,47.73,1,Yes,93.3
2025-07-06,Birmingham,Snacks,3565,54.85,4,Yes,100.1
2025-01-31,Birmingham,Fruit & Veg,5790,29.53,2,No,95.8
2025-09-17,London Central,Meal Deals,3597,43.27,2,No,96.8
2026-02-25,Birmingham,Own Brand,1115,24.85,1,Yes,94.3
2025-10-31,Birmingham,Meal Deals,2031,21.1,1,Yes,95.5
2025-02-08,London Central,Own Brand,2241,17.24,3,No,95.9
2026-05-04,Birmingham,Fresh Food,2742,34.4,7,Yes,93.2
2025-10-05,Camden,Own Brand,4638,22.87,5,Yes,98.3
2025-07-22,Croydon,Meal Deals,5399,16.14,5,Yes,94.9
2025-03-07,Bristol,Fruit & Veg,5090,34.47,2,Yes,94.0
2025-04-18,Camden,Food To Go,2975,60.61,2,Yes,92.7
2025-09-25,Camden,Snacks,5183,40.04,2,No,96.1
2025-08-10,Croydon,Food To Go,5403,50.18,4,Yes,95.5
2025-03-31,Bristol,Snacks,5897,17.87,5,No,93.0
2025-09-12,Camden,Meal Deals,1163,59.7,1,No,95.3
2026-03-31,Birmingham,Snacks,4310,33.14,2,No,96.0
2025-09-10,Croydon,Own Brand,4388,23.77,6,No,94.2
2025-09-14,Bristol,Fresh Food,1995,60.42,3,No,95.7
2026-01-18,Reading,Fruit & Veg,2877,64.33,7,Yes,95.0
2026-03-18,London Central,Snacks,2823,43.44,1,Yes,94.6
2025-03-31,Birmingham,Fruit & Veg,5906,53.63,7,Yes,93.1
2026-01-25,Croydon,Snacks,3295,32.83,1,Yes,95.4
2025-02-13,London Central,Fruit & Veg,4264,36.35,1,Yes,90.9
2025-01-19,Reading,Food To Go,2348,40.44,5,No,97.9
2025-04-11,Camden,Fresh Food,2803,31.86,2,Yes,97.4
2025-12-23,Camden,Snacks,3251,42.47,3,Yes,93.0
2025-02-02,Bristol,Chilled,3900,34.55,7,No,92.1
2025-08-17,Croydon,Fruit & Veg,2593,41.06,4,Yes,97.3
2025-06-04,Croydon,Fruit & Veg,1432,48.68,3,No,94.7
2026-02-27,Bristol,Own Brand,4817,57.38,3,Yes,95.1
2025-09-03,London Central,Chilled,5917,32.65,6,Yes,95.0
2026-02-09,Camden,Fresh Food,2070,56.02,3,No,92.4
2025-06-10,Camden,Fruit & Veg,5600,58.27,4,No,96.6
2025-04-27,Croydon,Fresh Food,1114,53.64,3,Yes,95.9
2025-09-28,Croydon,Fruit & Veg,2439,50.98,6,No,95.0
2026-05-02,Bristol,Meal Deals,2790,38.96,3,No,90.5
2025-06-21,Reading,Soft Drinks,1994,41.88,7,Yes,96.0
2025-10-01,London Central,Meal Deals,5318,41.88,2,No,95.8
2025-09-16,Birmingham,Fruit & Veg,5731,17.77,6,No,94.8
2025-05-15,Reading,Soft Drinks,5767,40.06,2,No,96.9
2026-02-26,Reading,Snacks,1957,45.38,2,No,97.3
2026-02-25,Croydon,Fresh Food,1095,35.24,1,No,95.7
2025-07-05,Croydon,Fruit & Veg,3154,91.5,6,Yes,92.0
2025-12-30,Croydon,Own Brand,1631,54.69,3,No,92.5
2026-01-13,Reading,Food To Go,4684,39.99,7,No,93.6
2025-07-15,London Central,Own Brand,2701,50.17,7,Yes,94.5
2025-04-08,Croydon,Food To Go,1697,77.55,7,No,96.7
2025-01-22,Camden,Chilled,1031,13.68,5,Yes,95.7
2026-03-26,London Central,Food To Go,5874,36.57,5,Yes,94.7
2025-06-21,Camden,Soft Drinks,1548,48.54,5,No,96.3
2026-01-18,London Central,Food To Go,3248,34.15,7,No,93.4
2025-05-14,Croydon,Food To Go,2893,71.31,4,No,96.3
2026-03-02,Birmingham,Food To Go,3834,74.39,7,Yes,95.5
2025-01-25,Bristol,Fruit & Veg,2703,42.94,2,Yes,96.0
2026-05-18,Croydon,Chilled,2156,18.0,2,No,96.7
2025-07-04,Reading,Fresh Food,1343,40.31,7,No,94.9
2025-03-26,Birmingham,Chilled,5072,25.87,2,No,91.0
2025-05-24,Reading,Own Brand,4462,36.1,6,No,93.7
2026-02-16,London Central,Soft Drinks,3248,16.84,4,Yes,96.6
2025-08-12,Reading,Fruit & Veg,1944,71.13,3,No,93.9
2025-08-08,Birmingham,Snacks,4880,32.21,1,Yes,93.7
2025-06-28,Birmingham,Fruit & Veg,3050,17.18,7,Yes,95.1
2026-03-09,Croydon,Meal Deals,4285,37.47,7,Yes,97.2
2025-09-22,Camden,Food To Go,3855,29.14,6,No,95.9
2026-03-05,Croydon,Own Brand,2330,38.14,2,Yes,98.5
2026-02-20,London Central,Food To Go,3003,28.77,3,Yes,95.8
2026-03-29,Reading,Soft Drinks,4615,22.03,5,Yes,95.7
2025-07-16,Camden,Snacks,2787,45.23,7,No,94.5
2025-02-22,Bristol,Own Brand,3246,40.8,1,No,91.9
2026-04-25,Birmingham,Meal Deals,4672,37.06,5,Yes,95.3
2026-03-19,Camden,Fruit & Veg,3155,22.28,7,Yes,95.1
2025-11-26,Camden,Snacks,4479,25.46,3,Yes,96.3
2025-09-08,Croydon,Fresh Food,4020,63.16,3,Yes,95.6
2025-05-03,Bristol,Chilled,1051,22.17,5,Yes,95.5
2026-01-22,Birmingham,Fruit & Veg,3159,24.88,6,Yes,97.3
2025-12-05,London Central,Snacks,5390,27.26,1,No,94.5
2025-12-14,London Central,Fresh Food,4651,45.27,5,Yes,96.7
2025-01-29,Camden,Fresh Food,4915,13.34,5,No,97.6
2025-02-04,Camden,Meal Deals,3112,54.76,6,No,93.9
2026-01-31,Reading,Meal Deals,3621,9.4,5,Yes,94.2
2025-10-21,Bristol,Chilled,5560,53.63,1,Yes,93.5
2025-12-15,Birmingham,Fresh Food,5729,22.64,4,No,92.3
2025-05-27,Camden,Own Brand,2354,49.89,1,Yes,98.7
2025-03-08,Reading,Soft Drinks,4754,26.82,6,Yes,101.4
2025-05-02,Bristol,Fresh Food,1209,30.73,5,Yes,95.4
2025-12-06,Birmingham,Snacks,1237,46.17,2,No,94.3
2025-06-24,London Central,Meal Deals,1335,44.18,2,No,98.5
2026-03-27,Reading,Soft Drinks,4838,46.73,3,Yes,96.2
2025-05-16,Bristol,Own Brand,2576,57.42,4,Yes,93.5
2025-01-16,Reading,Meal Deals,1499,28.95,7,Yes,93.2
2025-11-29,Camden,Own Brand,2564,29.54,7,Yes,96.6
2025-07-14,Croydon,Meal Deals,1790,48.68,6,Yes,95.8
2026-05-11,London Central,Meal Deals,4540,14.62,3,No,97.2
2025-01-09,Camden,Fresh Food,4122,32.71,7,Yes,96.4
2025-11-30,Camden,Food To Go,2135,44.15,3,Yes,92.6
2025-11-29,Bristol,Fresh Food,4944,22.88,2,Yes,93.5
2025-11-23,Reading,Meal Deals,3348,55.26,1,Yes,93.2
2025-01-15,London Central,Soft Drinks,5324,54.53,3,No,95.4
2025-08-14,Camden,Fresh Food,1149,21.16,3,Yes,94.8
2026-03-01,Bristol,Meal Deals,4206,18.56,7,Yes,94.1
2026-02-12,London Central,Meal Deals,4528,15.82,4,Yes,94.4
2025-04-23,Reading,Fresh Food,2624,49.09,7,Yes,96.3
2026-03-04,Camden,Fresh Food,3574,40.83,2,No,94.6
2025-01-01,Birmingham,Soft Drinks,5428,56.46,1,Yes,93.6
2025-09-23,Camden,Own Brand,5269,52.19,4,Yes,92.4
2026-05-06,Camden,Fresh Food,4284,88.44,1,Yes,93.2
2025-07-27,London Central,Chilled,3108,36.3,7,No,97.1
2026-01-04,London Central,Snacks,4947,29.19,1,No,93.7
2025-11-02,London Central,Chilled,5914,59.07,3,No,98.6
2025-01-12,London Central,Soft Drinks,3263,29.45,4,Yes,96.3
2025-12-11,Bristol,Food To Go,2612,50.9,3,No,93.4
2026-04-10,Croydon,Chilled,4815,21.8,5,Yes,93.8
2026-05-09,Bristol,Own Brand,5719,24.11,1,Yes,90.8
2026-01-03,Camden,Meal Deals,1577,25.72,4,No,94.1
2026-02-24,Bristol,Snacks,1422,41.03,2,Yes,98.9
2025-06-20,Reading,Fruit & Veg,3763,5.89,3,Yes,98.3
2025-05-14,Birmingham,Snacks,2229,20.57,5,Yes,98.2
2026-03-03,London Central,Chilled,4176,17.53,6,Yes,96.2
2025-01-25,Reading,Fruit & Veg,1753,35.04,5,Yes,94.6
2025-07-09,Birmingham,Soft Drinks,5842,45.4,5,No,95.2
2025-05-21,Reading,Own Brand,1687,22.54,3,Yes,96.1
2025-11-11,Camden,Snacks,1722,72.2,2,No,95.0
2026-03-20,London Central,Food To Go,1746,31.85,7,No,93.4
2025-11-15,Reading,Fruit & Veg,5337,42.4,4,Yes,94.9
2026-03-17,Camden,Fruit & Veg,3712,34.8,1,Yes,92.3
2025-04-02,London Central,Snacks,1707,30.15,2,No,96.2
2025-06-28,Croydon,Chilled,1434,56.04,3,No,93.2
2025-02-25,Camden,Fruit & Veg,5876,49.42,6,Yes,96.1
2025-06-04,Bristol,Soft Drinks,1483,86.58,4,Yes,92.8
2025-04-21,London Central,Snacks,4518,40.64,1,No,94.7
2025-05-17,Reading,Soft Drinks,2533,28.44,6,No,95.5
2025-08-20,Birmingham,Snacks,1169,20.79,4,No,94.7
2026-04-13,Reading,Soft Drinks,2020,48.7,1,No,96.3
2026-04-26,Bristol,Chilled,5964,29.01,7,No,95.9
2025-03-09,Bristol,Snacks,1847,39.94,1,Yes,94.2
2025-09-06,Reading,Own Brand,1695,25.85,5,No,93.8
2025-11-19,Birmingham,Meal Deals,4346,40.97,6,No,93.7
2026-03-08,London Central,Food To Go,5013,53.0,6,Yes,93.4
2026-05-02,Camden,Chilled,1031,66.36,3,No,99.2
2026-03-05,Bristol,Soft Drinks,1176,22.86,2,Yes,93.7
2025-09-26,Bristol,Own Brand,3964,35.59,7,Yes,97.2
2025-05-28,Bristol,Snacks,3112,17.86,5,No,95.3
2025-04-28,Birmingham,Chilled,4886,56.96,5,Yes,94.3
2026-01-02,Croydon,Soft Drinks,2502,61.1,4,Yes,95.4
2025-03-07,Birmingham,Fresh Food,3315,39.61,6,Yes,95.5
2026-01-05,London Central,Fresh Food,3644,26.92,1,Yes,91.5
2025-06-24,London Central,Fruit & Veg,1065,21.43,1,No,94.8
2026-05-10,London Central,Food To Go,5228,35.06,7,Yes,95.0
2025-04-24,London Central,Fresh Food,2928,23.32,4,Yes,94.3
2025-04-21,London Central,Meal Deals,1584,49.23,6,Yes,90.8
2026-03-15,Reading,Soft Drinks,2748,49.86,3,Yes,94.3
2025-05-27,Bristol,Chilled,3204,31.08,1,No,98.2
2025-02-04,Birmingham,Snacks,4630,25.45,5,No,96.1
2025-11-05,Reading,Chilled,2892,42.21,5,Yes,92.9
2025-01-14,Birmingham,Fruit & Veg,3429,54.73,6,Yes,96.8
2026-01-09,Croydon,Own Brand,4093,46.0,1,No,92.8
2026-03-04,Camden,Chilled,1973,50.18,1,Yes,95.5
2025-08-21,Bristol,Fresh Food,5024,59.82,3,Yes,95.6
2026-03-16,Croydon,Chilled,3642,44.28,6,No,94.3
2026-05-17,Reading,Fresh Food,2442,55.61,1,Yes,97.1
2025-10-02,Camden,Fresh Food,5329,28.84,3,Yes,96.5
2025-03-17,Croydon,Food To Go,2477,19.8,5,Yes,93.4
2026-03-15,Birmingham,Fruit & Veg,1770,24.65,3,Yes,94.4
2025-10-16,Camden,Meal Deals,1305,75.33,1,Yes,93.3
2025-09-10,Birmingham,Meal Deals,1001,72.19,2,No,93.9
2025-05-06,Croydon,Soft Drinks,1270,31.04,6,Yes,96.3
2025-06-26,Reading,Meal Deals,5516,67.48,7,No,95.0
2025-02-06,Birmingham,Fresh Food,4214,45.04,1,No,97.1
2026-02-14,Camden,Snacks,1863,40.65,2,No,91.8
2025-05-07,Croydon,Fruit & Veg,3739,60.05,5,No,95.6
2026-04-28,Birmingham,Soft Drinks,3914,25.31,6,No,96.7
2025-06-17,Reading,Meal Deals,1106,36.17,7,Yes,95.2
2025-10-21,Bristol,Meal Deals,4168,45.02,4,No,92.3
2025-12-09,Reading,Snacks,5644,72.46,6,Yes,92.9
2025-11-06,Reading,Chilled,3599,96.7,5,No,96.8
2026-02-23,Bristol,Fruit & Veg,3235,26.35,5,No,93.9
2026-03-20,Reading,Snacks,3799,28.91,5,No,93.4
2025-08-24,Bristol,Meal Deals,2511,59.18,3,Yes,94.3
2026-03-15,Bristol,Fruit & Veg,1018,107.45,7,No,94.5
2025-08-02,Birmingham,Fruit & Veg,1858,30.04,5,Yes,97.4
2025-03-26,Birmingham,Meal Deals,2416,30.08,4,No,91.5
2025-03-26,Bristol,Chilled,4032,33.36,1,Yes,96.2
2026-05-04,Croydon,Chilled,5505,29.08,2,No,97.9
2025-03-06,Camden,Meal Deals,2426,29.46,6,No,96.9
2025-03-05,Croydon,Fruit & Veg,3531,39.39,6,Yes,99.6
2025-12-09,Bristol,Snacks,5719,38.79,5,Yes,94.1
2025-12-18,Camden,Food To Go,5751,23.52,2,Yes,96.8
2025-06-07,Birmingham,Fresh Food,5863,54.92,5,No,94.8
2026-05-06,Camden,Chilled,5038,58.43,3,No,94.0
2026-04-08,Bristol,Meal Deals,5113,20.27,2,Yes,90.6
2025-08-13,Birmingham,Own Brand,3231,40.66,5,Yes,94.1
2025-11-09,Camden,Food To Go,3452,53.36,5,No,97.1
2026-04-11,Camden,Chilled,3846,39.17,4,Yes,91.6
2025-03-29,Croydon,Own Brand,4202,34.88,4,No,99.2
2025-10-30,Camden,Fruit & Veg,2816,37.88,7,Yes,95.8
2026-03-11,Bristol,Meal Deals,2780,52.27,4,Yes,92.8
2025-05-15,London Central,Food To Go,5103,59.99,7,Yes,95.5
2025-02-19,London Central,Meal Deals,1704,26.94,3,Yes,96.4
2026-03-08,London Central,Snacks,2341,31.71,7,Yes,94.0
2025-12-06,Bristol,Snacks,4462,41.9,2,Yes,93.8
2025-12-13,London Central,Soft Drinks,4590,36.21,3,Yes,98.9
2025-12-13,Croydon,Fresh Food,2159,48.89,1,No,94.3
2025-09-02,Bristol,Fresh Food,5626,20.78,5,No,94.7
2025-04-19,Birmingham,Chilled,4722,61.11,5,Yes,97.6
2025-03-31,Bristol,Fresh Food,4438,39.56,5,No,94.9
2025-10-23,Bristol,Meal Deals,4560,22.77,4,No,96.5
2025-04-22,Camden,Meal Deals,4082,51.85,5,No,94.1
2025-06-26,Camden,Soft Drinks,2715,29.67,7,No,93.6
2025-12-09,Camden,Own Brand,3243,40.01,4,No,95.8
2025-04-11,Reading,Snacks,2760,33.82,1,Yes,93.0
2026-02-05,Croydon,Own Brand,5007,52.22,3,Yes,95.8
2025-01-28,Bristol,Own Brand,2796,29.43,3,Yes,93.2
2025-02-27,Bristol,Food To Go,3675,24.47,7,No,95.8
2026-05-13,Camden,Food To Go,4236,41.63,3,No,97.5
2025-10-24,Bristol,Snacks,1043,23.34,4,Yes,91.0
2025-05-14,Birmingham,Fruit & Veg,1488,19.24,6,Yes,94.2
2025-11-27,Bristol,Snacks,5276,37.67,6,No,91.1
2025-09-06,London Central,Food To Go,4148,32.53,2,Yes,94.4
2025-03-16,Birmingham,Own Brand,5723,21.13,6,Yes,95.7
2025-06-17,Birmingham,Chilled,1956,27.84,2,Yes,94.3
2026-05-18,Bristol,Soft Drinks,3114,57.91,1,No,90.7
2025-12-21,Reading,Own Brand,2115,41.47,2,Yes,96.8
2025-08-13,Camden,Snacks,2781,40.64,1,Yes,92.1
2025-05-26,Croydon,Fruit & Veg,3826,43.47,5,Yes,96.7
2025-08-29,Croydon,Own Brand,1650,30.93,7,Yes,93.5
2025-12-10,London Central,Chilled,2876,25.59,3,Yes,93.3
2025-02-04,Croydon,Snacks,1340,60.29,7,Yes,95.0
2025-01-01,Croydon,Chilled,3950,55.19,6,Yes,97.1
2025-06-02,Camden,Own Brand,4375,22.64,4,Yes,98.9
2026-03-05,Camden,Snacks,3445,36.95,1,No,94.2
2026-05-23,Reading,Chilled,3750,34.2,6,Yes,92.4
2025-05-06,London Central,Meal Deals,3144,51.91,4,No,95.7
2026-05-06,Croydon,Fresh Food,2354,29.79,4,Yes,92.3
2026-04-27,Reading,Chilled,4276,21.8,3,Yes,96.5
2025-12-11,London Central,Meal Deals,1448,19.38,7,No,95.9
2025-08-09,Birmingham,Own Brand,5172,42.13,5,Yes,97.7
2025-01-25,Croydon,Fresh Food,5991,30.52,5,Yes,97.1
2025-07-01,Croydon,Food To Go,5644,50.24,7,Yes,95.3
2026-05-14,Camden,Fresh Food,1797,34.53,2,No,95.1
2025-02-11,Bristol,Chilled,4496,38.43,6,No,93.2
2026-04-26,London Central,Soft Drinks,5910,69.24,5,Yes,93.2
2026-03-15,Croydon,Soft Drinks,3182,24.91,3,No,94.9
2026-02-06,London Central,Food To Go,4326,43.22,6,Yes,92.8
2025-12-11,Reading,Chilled,1645,12.53,4,No,94.5
2025-02-14,Reading,Fresh Food,1719,43.48,1,Yes,94.1
2025-01-21,Bristol,Soft Drinks,2522,85.07,1,No,96.2
2025-03-11,Croydon,Snacks,2069,80.65,5,Yes,95.0
2025-02-17,Camden,Fruit & Veg,5743,26.5,2,Yes,97.0
2026-05-06,Croydon,Chilled,5887,35.7,1,Yes,94.4
2025-10-14,London Central,Meal Deals,5674,24.88,2,No,92.7
2025-01-10,Birmingham,Meal Deals,4075,42.51,1,No,96.1
2025-10-01,Reading,Snacks,4807,45.55,2,Yes,94.8
2026-01-16,London Central,Snacks,4361,22.12,7,No,94.5
2025-11-25,Bristol,Chilled,3156,41.09,2,No,94.2
2026-04-24,Reading,Fruit & Veg,5555,23.28,4,No,95.0
2025-01-15,Camden,Soft Drinks,3313,16.88,3,Yes,94.5
2026-05-31,Reading,Fruit & Veg,4505,36.15,1,Yes,96.0
2025-07-10,Birmingham,Food To Go,5139,77.41,6,Yes,96.5
2025-06-17,Croydon,Fresh Food,1632,36.21,5,Yes,94.3
2025-05-17,Birmingham,Fresh Food,3199,40.8,3,No,99.0
2025-06-03,Birmingham,Snacks,4063,36.96,4,No,93.9
2026-01-23,Croydon,Soft Drinks,3910,21.75,4,No,95.0
2025-07-28,Reading,Fruit & Veg,1622,36.15,4,Yes,91.8
2025-09-29,Bristol,Snacks,1360,39.95,5,No,94.8
2025-05-23,Croydon,Chilled,3367,41.27,1,Yes,94.6
2025-03-10,Croydon,Snacks,1209,17.62,1,No,94.9
2025-09-04,Camden,Chilled,4467,23.1,7,Yes,97.0
2025-09-18,Reading,Chilled,1930,57.08,7,No,98.4
2025-03-20,Croydon,Food To Go,5584,40.69,2,No,97.2
2025-11-26,Bristol,Food To Go,4943,36.3,2,No,94.8
2025-07-08,London Central,Chilled,5696,48.03,6,Yes,95.4
2025-04-05,Reading,Own Brand,5869,72.95,2,Yes,98.0
2025-01-08,Camden,Soft Drinks,1877,86.07,5,Yes,93.0
2025-03-08,Birmingham,Food To Go,5795,34.42,3,Yes,96.6
2026-05-11,Croydon,Food To Go,3499,15.88,7,No,93.2
2025-07-10,Bristol,Fresh Food,3523,32.27,1,No,97.3
2026-01-01,Reading,Snacks,5351,65.06,2,Yes,94.7
2025-04-27,Bristol,Fresh Food,1391,52.15,7,No,93.2
2025-09-24,Bristol,Soft Drinks,4902,19.83,5,No,93.7
2026-04-30,Birmingham,Food To Go,3321,30.71,5,Yes,94.0
2026-05-24,Camden,Meal Deals,5940,20.39,6,Yes,96.9
2025-10-25,Reading,Own Brand,4981,23.95,2,No,97.7
2025-06-13,Croydon,Food To Go,1138,45.1,7,No,94.2
2026-01-11,Camden,Fruit & Veg,1102,45.95,7,Yes,93.3
2025-09-25,Croydon,Soft Drinks,1483,48.97,6,Yes,99.1
2025-03-15,London Central,Meal Deals,5319,49.78,7,Yes,96.6
2026-05-23,Bristol,Snacks,5073,34.42,4,No,93.4
2025-03-14,London Central,Snacks,2848,38.97,4,Yes,95.7
2025-11-04,Bristol,Meal Deals,2884,56.89,4,Yes,94.2
2025-07-18,Birmingham,Snacks,4205,12.96,2,No,92.4
2025-05-10,Camden,Own Brand,3161,21.51,5,No,94.4
2026-05-02,Croydon,Meal Deals,2464,44.69,5,No,92.3
2025-05-31,Birmingham,Soft Drinks,1643,42.79,1,Yes,94.0
2025-07-25,Croydon,Meal Deals,4436,73.15,7,Yes,94.2
2025-06-28,Camden,Meal Deals,5553,30.47,4,No,93.9
