date,store,category,customer_id,revenue,units,member,availability_pct,month,year,month_name,day_name,avg_basket_value,is_member
2025-05-28,Bristol,Snacks,3112,17.86,5,No,95.3,2025-05,2025,May,Wednesday,3.572,0
2025-04-28,Birmingham,Chilled,4886,56.96,5,Yes,94.3,2025-04,2025,April,Monday,11.392,1
2026-01-02,Croydon,Soft Drinks,2502,61.1,4,Yes,95.4,2026-01,2026,January,Friday,15.275,1
2025-03-07,Birmingham,Fresh Food,3315,39.61,6,Yes,95.5,2025-03,2025,March,Friday,6.601666666666667,1
2026-01-05,London Central,Fresh Food,3644,26.92,1,Yes,91.5,2026-01,2026,January,Monday,26.92,1
2025-06-24,London Central,Fruit & Veg,1065,21.43,1,No,94.8,2025-06,2025,June,Tuesday,21.43,0
2026-05-10,London Central,Food To Go,5228,35.06,7,Yes,95.0,2026-05,2026,May,Sunday,5.008571428571429,1
2025-04-24,London Central,Fresh Food,2928,23.32,4,Yes,94.3,2025-04,2025,April,Thursday,5.83,1
2025-04-21,London Central,Meal Deals,1584,49.23,6,Yes,90.8,2025-04,2025,April,Monday,8.205,1
2026-03-15,Reading,Soft Drinks,2748,49.86,3,Yes,94.3,2026-03,2026,March,Sunday,16.62,1
2025-05-27,Bristol,Chilled,3204,31.08,1,No,98.2,2025-05,2025,May,Tuesday,31.08,0
2025-02-04,Birmingham,Snacks,4630,25.45,5,No,96.1,2025-02,2025,February,Tuesday,5.09,0
2025-11-05,Reading,Chilled,2892,42.21,5,Yes,92.9,2025-11,2025,November,Wednesday,8.442,1
2025-01-14,Birmingham,Fruit & Veg,3429,54.73,6,Yes,96.8,2025-01,2025,January,Tuesday,9.121666666666666,1
2026-01-09,Croydon,Own Brand,4093,46.0,1,No,92.8,2026-01,2026,January,Friday,46.0,0
2026-03-04,Camden,Chilled,1973,50.18,1,Yes,95.5,2026-03,2026,March,Wednesday,50.18,1
2025-08-21,Bristol,Fresh Food,5024,59.82,3,Yes,95.6,2025-08,2025,August,Thursday,19.94,1
2026-03-16,Croydon,Chilled,3642,44.28,6,No,94.3,2026-03,2026,March,Monday,7.38,0
2026-05-17,Reading,Fresh Food,2442,55.61,1,Yes,97.1,2026-05,2026,May,Sunday,55.61,1
2025-10-02,Camden,Fresh Food,5329,28.84,3,Yes,96.5,2025-10,2025,October,Thursday,9.613333333333333,1
2025-03-17,Croydon,Food To Go,2477,19.8,5,Yes,93.4,2025-03,2025,March,Monday,3.96,1
2026-03-15,Birmingham,Fruit & Veg,1770,24.65,3,Yes,94.4,2026-03,2026,March,Sunday,8.216666666666667,1
2025-10-16,Camden,Meal Deals,1305,75.33,1,Yes,93.3,2025-10,2025,October,Thursday,75.33,1
2025-09-10,Birmingham,Meal Deals,1001,72.19,2,No,93.9,2025-09,2025,September,Wednesday,36.095,0
2025-05-06,Croydon,Soft Drinks,1270,31.04,6,Yes,96.3,2025-05,2025,May,Tuesday,5.173333333333333,1
2025-06-26,Reading,Meal Deals,5516,67.48,7,No,95.0,2025-06,2025,June,Thursday,9.64,0
2025-02-06,Birmingham,Fresh Food,4214,45.04,1,No,97.1,2025-02,2025,February,Thursday,45.04,0
2026-02-14,Camden,Snacks,1863,40.65,2,No,91.8,2026-02,2026,February,Saturday,20.325,0
2025-05-07,Croydon,Fruit & Veg,3739,60.05,5,No,95.6,2025-05,2025,May,Wednesday,12.01,0
2026-04-28,Birmingham,Soft Drinks,3914,25.31,6,No,96.7,2026-04,2026,April,Tuesday,4.218333333333333,0
2025-06-17,Reading,Meal Deals,1106,36.17,7,Yes,95.2,2025-06,2025,June,Tuesday,5.167142857142857,1
2025-10-21,Bristol,Meal Deals,4168,45.02,4,No,92.3,2025-10,2025,October,Tuesday,11.255,0
2025-12-09,Reading,Snacks,5644,72.46,6,Yes,92.9,2025-12,2025,December,Tuesday,12.076666666666666,1
2025-11-06,Reading,Chilled,3599,96.7,5,No,96.8,2025-11,2025,November,Thursday,19.34,0
2026-02-23,Bristol,Fruit & Veg,3235,26.35,5,No,93.9,2026-02,2026,February,Monday,5.2700000000000005,0
2026-03-20,Reading,Snacks,3799,28.91,5,No,93.4,2026-03,2026,March,Friday,5.782,0
2025-08-24,Bristol,Meal Deals,2511,59.18,3,Yes,94.3,2025-08,2025,August,Sunday,19.726666666666667,1
2026-03-15,Bristol,Fruit & Veg,1018,107.45,7,No,94.5,2026-03,2026,March,Sunday,15.35,0
2025-08-02,Birmingham,Fruit & Veg,1858,30.04,5,Yes,97.4,2025-08,2025,August,Saturday,6.008,1
2025-03-26,Birmingham,Meal Deals,2416,30.08,4,No,91.5,2025-03,2025,March,Wednesday,7.52,0
2025-03-26,Bristol,Chilled,4032,33.36,1,Yes,96.2,2025-03,2025,March,Wednesday,33.36,1
2026-05-04,Croydon,Chilled,5505,29.08,2,No,97.9,2026-05,2026,May,Monday,14.54,0
2025-03-06,Camden,Meal Deals,2426,29.46,6,No,96.9,2025-03,2025,March,Thursday,4.91,0
2025-03-05,Croydon,Fruit & Veg,3531,39.39,6,Yes,99.6,2025-03,2025,March,Wednesday,6.565,1
2025-12-09,Bristol,Snacks,5719,38.79,5,Yes,94.1,2025-12,2025,December,Tuesday,7.758,1
2025-12-18,Camden,Food To Go,5751,23.52,2,Yes,96.8,2025-12,2025,December,Thursday,11.76,1
2025-06-07,Birmingham,Fresh Food,5863,54.92,5,No,94.8,2025-06,2025,June,Saturday,10.984,0
2026-05-06,Camden,Chilled,5038,58.43,3,No,94.0,2026-05,2026,May,Wednesday,19.476666666666667,0
2026-04-08,Bristol,Meal Deals,5113,20.27,2,Yes,90.6,2026-04,2026,April,Wednesday,10.135,1
2025-08-13,Birmingham,Own Brand,3231,40.66,5,Yes,94.1,2025-08,2025,August,Wednesday,8.132,1
2025-11-09,Camden,Food To Go,3452,53.36,5,No,97.1,2025-11,2025,November,Sunday,10.672,0
2026-04-11,Camden,Chilled,3846,39.17,4,Yes,91.6,2026-04,2026,April,Saturday,9.7925,1
2025-03-29,Croydon,Own Brand,4202,34.88,4,No,99.2,2025-03,2025,March,Saturday,8.72,0
2025-10-30,Camden,Fruit & Veg,2816,37.88,7,Yes,95.8,2025-10,2025,October,Thursday,5.411428571428572,1
2026-03-11,Bristol,Meal Deals,2780,52.27,4,Yes,92.8,2026-03,2026,March,Wednesday,13.0675,1
2025-05-15,London Central,Food To Go,5103,59.99,7,Yes,95.5,2025-05,2025,May,Thursday,8.57,1
2025-02-19,London Central,Meal Deals,1704,26.94,3,Yes,96.4,2025-02,2025,February,Wednesday,8.98,1
2026-03-08,London Central,Snacks,2341,31.71,7,Yes,94.0,2026-03,2026,March,Sunday,4.53,1
2025-12-06,Bristol,Snacks,4462,41.9,2,Yes,93.8,2025-12,2025,December,Saturday,20.95,1
2025-12-13,London Central,Soft Drinks,4590,36.21,3,Yes,98.9,2025-12,2025,December,Saturday,12.07,1
2025-12-13,Croydon,Fresh Food,2159,48.89,1,No,94.3,2025-12,2025,December,Saturday,48.89,0
2025-09-02,Bristol,Fresh Food,5626,20.78,5,No,94.7,2025-09,2025,September,Tuesday,4.156000000000001,0
2025-04-19,Birmingham,Chilled,4722,61.11,5,Yes,97.6,2025-04,2025,April,Saturday,12.222,1
2025-03-31,Bristol,Fresh Food,4438,39.56,5,No,94.9,2025-03,2025,March,Monday,7.912000000000001,0
2025-10-23,Bristol,Meal Deals,4560,22.77,4,No,96.5,2025-10,2025,October,Thursday,5.6925,0
2025-04-22,Camden,Meal Deals,4082,51.85,5,No,94.1,2025-04,2025,April,Tuesday,10.370000000000001,0
2025-06-26,Camden,Soft Drinks,2715,29.67,7,No,93.6,2025-06,2025,June,Thursday,4.238571428571428,0
2025-12-09,Camden,Own Brand,3243,40.01,4,No,95.8,2025-12,2025,December,Tuesday,10.0025,0
2025-04-11,Reading,Snacks,2760,33.82,1,Yes,93.0,2025-04,2025,April,Friday,33.82,1
2026-02-05,Croydon,Own Brand,5007,52.22,3,Yes,95.8,2026-02,2026,February,Thursday,17.406666666666666,1
2025-01-28,Bristol,Own Brand,2796,29.43,3,Yes,93.2,2025-01,2025,January,Tuesday,9.81,1
2025-02-27,Bristol,Food To Go,3675,24.47,7,No,95.8,2025-02,2025,February,Thursday,3.4957142857142856,0
2026-05-13,Camden,Food To Go,4236,41.63,3,No,97.5,2026-05,2026,May,Wednesday,13.876666666666667,0
2025-10-24,Bristol,Snacks,1043,23.34,4,Yes,91.0,2025-10,2025,October,Friday,5.835,1
2025-05-14,Birmingham,Fruit & Veg,1488,19.24,6,Yes,94.2,2025-05,2025,May,Wednesday,3.2066666666666666,1
2025-11-27,Bristol,Snacks,5276,37.67,6,No,91.1,2025-11,2025,November,Thursday,6.278333333333333,0
2025-09-06,London Central,Food To Go,4148,32.53,2,Yes,94.4,2025-09,2025,September,Saturday,16.265,1
2025-03-16,Birmingham,Own Brand,5723,21.13,6,Yes,95.7,2025-03,2025,March,Sunday,3.5216666666666665,1
2025-06-17,Birmingham,Chilled,1956,27.84,2,Yes,94.3,2025-06,2025,June,Tuesday,13.92,1
2026-05-18,Bristol,Soft Drinks,3114,57.91,1,No,90.7,2026-05,2026,May,Monday,57.91,0
2025-12-21,Reading,Own Brand,2115,41.47,2,Yes,96.8,2025-12,2025,December,Sunday,20.735,1
2025-08-13,Camden,Snacks,2781,40.64,1,Yes,92.1,2025-08,2025,August,Wednesday,40.64,1
2025-05-26,Croydon,Fruit & Veg,3826,43.47,5,Yes,96.7,2025-05,2025,May,Monday,8.693999999999999,1
2025-08-29,Croydon,Own Brand,1650,30.93,7,Yes,93.5,2025-08,2025,August,Friday,4.418571428571428,1
2025-12-10,London Central,Chilled,2876,25.59,3,Yes,93.3,2025-12,2025,December,Wednesday,8.53,1
2025-02-04,Croydon,Snacks,1340,60.29,7,Yes,95.0,2025-02,2025,February,Tuesday,8.612857142857143,1
2025-01-01,Croydon,Chilled,3950,55.19,6,Yes,97.1,2025-01,2025,January,Wednesday,9.198333333333332,1
2025-06-02,Camden,Own Brand,4375,22.64,4,Yes,98.9,2025-06,2025,June,Monday,5.66,1
2026-03-05,Camden,Snacks,3445,36.95,1,No,94.2,2026-03,2026,March,Thursday,36.95,0
2026-05-23,Reading,Chilled,3750,34.2,6,Yes,92.4,2026-05,2026,May,Saturday,5.7,1
2025-05-06,London Central,Meal Deals,3144,51.91,4,No,95.7,2025-05,2025,May,Tuesday,12.9775,0
2026-05-06,Croydon,Fresh Food,2354,29.79,4,Yes,92.3,2026-05,2026,May,Wednesday,7.4475,1
2026-04-27,Reading,Chilled,4276,21.8,3,Yes,96.5,2026-04,2026,April,Monday,7.266666666666667,1
2025-12-11,London Central,Meal Deals,1448,19.38,7,No,95.9,2025-12,2025,December,Thursday,2.7685714285714282,0
2025-08-09,Birmingham,Own Brand,5172,42.13,5,Yes,97.7,2025-08,2025,August,Saturday,8.426,1
2025-01-25,Croydon,Fresh Food,5991,30.52,5,Yes,97.1,2025-01,2025,January,Saturday,6.104,1
2025-07-01,Croydon,Food To Go,5644,50.24,7,Yes,95.3,2025-07,2025,July,Tuesday,7.177142857142857,1
2026-05-14,Camden,Fresh Food,1797,34.53,2,No,95.1,2026-05,2026,May,Thursday,17.265,0
2025-02-11,Bristol,Chilled,4496,38.43,6,No,93.2,2025-02,2025,February,Tuesday,6.405,0
2026-04-26,London Central,Soft Drinks,5910,69.24,5,Yes,93.2,2026-04,2026,April,Sunday,13.847999999999999,1
2026-03-15,Croydon,Soft Drinks,3182,24.91,3,No,94.9,2026-03,2026,March,Sunday,8.303333333333333,0
2026-02-06,London Central,Food To Go,4326,43.22,6,Yes,92.8,2026-02,2026,February,Friday,7.203333333333333,1
2025-12-11,Reading,Chilled,1645,12.53,4,No,94.5,2025-12,2025,December,Thursday,3.1325,0
2025-02-14,Reading,Fresh Food,1719,43.48,1,Yes,94.1,2025-02,2025,February,Friday,43.48,1
2025-01-21,Bristol,Soft Drinks,2522,85.07,1,No,96.2,2025-01,2025,January,Tuesday,85.07,0
2025-03-11,Croydon,Snacks,2069,80.65,5,Yes,95.0,2025-03,2025,March,Tuesday,16.130000000000003,1
2025-02-17,Camden,Fruit & Veg,5743,26.5,2,Yes,97.0,2025-02,2025,February,Monday,13.25,1
2026-05-06,Croydon,Chilled,5887,35.7,1,Yes,94.4,2026-05,2026,May,Wednesday,35.7,1
2025-10-14,London Central,Meal Deals,5674,24.88,2,No,92.7,2025-10,2025,October,Tuesday,12.44,0
2025-01-10,Birmingham,Meal Deals,4075,42.51,1,No,96.1,2025-01,2025,January,Friday,42.51,0
2025-10-01,Reading,Snacks,4807,45.55,2,Yes,94.8,2025-10,2025,October,Wednesday,22.775,1
2026-01-16,London Central,Snacks,4361,22.12,7,No,94.5,2026-01,2026,January,Friday,3.16,0
2025-11-25,Bristol,Chilled,3156,41.09,2,No,94.2,2025-11,2025,November,Tuesday,20.545,0
2026-04-24,Reading,Fruit & Veg,5555,23.28,4,No,95.0,2026-04,2026,April,Friday,5.82,0
2025-01-15,Camden,Soft Drinks,3313,16.88,3,Yes,94.5,2025-01,2025,January,Wednesday,5.626666666666666,1
2026-05-31,Reading,Fruit & Veg,4505,36.15,1,Yes,96.0,2026-05,2026,May,Sunday,36.15,1
2025-07-10,Birmingham,Food To Go,5139,77.41,6,Yes,96.5,2025-07,2025,July,Thursday,12.901666666666666,1
2025-06-17,Croydon,Fresh Food,1632,36.21,5,Yes,94.3,2025-06,2025,June,Tuesday,7.242,1
2025-05-17,Birmingham,Fresh Food,3199,40.8,3,No,99.0,2025-05,2025,May,Saturday,13.6,0
2025-06-03,Birmingham,Snacks,4063,36.96,4,No,93.9,2025-06,2025,June,Tuesday,9.24,0
2026-01-23,Croydon,Soft Drinks,3910,21.75,4,No,95.0,2026-01,2026,January,Friday,5.4375,0
2025-07-28,Reading,Fruit & Veg,1622,36.15,4,Yes,91.8,2025-07,2025,July,Monday,9.0375,1
2025-09-29,Bristol,Snacks,1360,39.95,5,No,94.8,2025-09,2025,September,Monday,7.99,0
2025-05-23,Croydon,Chilled,3367,41.27,1,Yes,94.6,2025-05,2025,May,Friday,41.27,1
2025-03-10,Croydon,Snacks,1209,17.62,1,No,94.9,2025-03,2025,March,Monday,17.62,0
2025-09-04,Camden,Chilled,4467,23.1,7,Yes,97.0,2025-09,2025,September,Thursday,3.3000000000000003,1
2025-09-18,Reading,Chilled,1930,57.08,7,No,98.4,2025-09,2025,September,Thursday,8.154285714285715,0
2025-03-20,Croydon,Food To Go,5584,40.69,2,No,97.2,2025-03,2025,March,Thursday,20.345,0
2025-11-26,Bristol,Food To Go,4943,36.3,2,No,94.8,2025-11,2025,November,Wednesday,18.15,0
2025-07-08,London Central,Chilled,5696,48.03,6,Yes,95.4,2025-07,2025,July,Tuesday,8.005,1
2025-04-05,Reading,Own Brand,5869,72.95,2,Yes,98.0,2025-04,2025,April,Saturday,36.475,1
2025-01-08,Camden,Soft Drinks,1877,86.07,5,Yes,93.0,2025-01,2025,January,Wednesday,17.214,1
2025-03-08,Birmingham,Food To Go,5795,34.42,3,Yes,96.6,2025-03,2025,March,Saturday,11.473333333333334,1
2026-05-11,Croydon,Food To Go,3499,15.88,7,No,93.2,2026-05,2026,May,Monday,2.2685714285714287,0
2025-07-10,Bristol,Fresh Food,3523,32.27,1,No,97.3,2025-07,2025,July,Thursday,32.27,0
2026-01-01,Reading,Snacks,5351,65.06,2,Yes,94.7,2026-01,2026,January,Thursday,32.53,1
2025-04-27,Bristol,Fresh Food,1391,52.15,7,No,93.2,2025-04,2025,April,Sunday,7.45,0
2025-09-24,Bristol,Soft Drinks,4902,19.83,5,No,93.7,2025-09,2025,September,Wednesday,3.9659999999999997,0
2026-04-30,Birmingham,Food To Go,3321,30.71,5,Yes,94.0,2026-04,2026,April,Thursday,6.142,1
2026-05-24,Camden,Meal Deals,5940,20.39,6,Yes,96.9,2026-05,2026,May,Sunday,3.3983333333333334,1
2025-10-25,Reading,Own Brand,4981,23.95,2,No,97.7,2025-10,2025,October,Saturday,11.975,0
2025-06-13,Croydon,Food To Go,1138,45.1,7,No,94.2,2025-06,2025,June,Friday,6.442857142857143,0
2026-01-11,Camden,Fruit & Veg,1102,45.95,7,Yes,93.3,2026-01,2026,January,Sunday,6.564285714285715,1
2025-09-25,Croydon,Soft Drinks,1483,48.97,6,Yes,99.1,2025-09,2025,September,Thursday,8.161666666666667,1
2025-03-15,London Central,Meal Deals,5319,49.78,7,Yes,96.6,2025-03,2025,March,Saturday,7.111428571428571,1
2026-05-23,Bristol,Snacks,5073,34.42,4,No,93.4,2026-05,2026,May,Saturday,8.605,0
2025-03-14,London Central,Snacks,2848,38.97,4,Yes,95.7,2025-03,2025,March,Friday,9.7425,1
2025-11-04,Bristol,Meal Deals,2884,56.89,4,Yes,94.2,2025-11,2025,November,Tuesday,14.2225,1
2025-07-18,Birmingham,Snacks,4205,12.96,2,No,92.4,2025-07,2025,July,Friday,6.48,0
2025-05-10,Camden,Own Brand,3161,21.51,5,No,94.4,2025-05,2025,May,Saturday,4.3020000000000005,0
2026-05-02,Croydon,Meal Deals,2464,44.69,5,No,92.3,2026-05,2026,May,Saturday,8.937999999999999,0
2025-05-31,Birmingham,Soft Drinks,1643,42.79,1,Yes,94.0,2025-05,2025,May,Saturday,42.79,1
2025-07-25,Croydon,Meal Deals,4436,73.15,7,Yes,94.2,2025-07,2025,July,Friday,10.450000000000001,1
2025-06-28,Camden,Meal Deals,5553,30.47,4,No,93.9,2025-06,2025,June,Saturday,7.6175,0
2025-07-16,Reading,Fruit & Veg,1610,22.65,2,No,96.8,2025-07,2025,July,Wednesday,11.325,0
2025-03-30,London Central,Fruit & Veg,5302,48.96,1,No,95.8,2025-03,2025,March,Sunday,48.96,0
2026-03-10,London Central,Fresh Food,2543,42.6,5,No,93.7,2026-03,2026,March,Tuesday,8.52,0
2025-07-02,Croydon,Soft Drinks,4539,26.7,7,No,95.6,2025-07,2025,July,Wednesday,3.814285714285714,0
2025-07-28,Croydon,Soft Drinks,2466,23.55,7,Yes,97.6,2025-07,2025,July,Monday,3.3642857142857143,1
2026-05-08,Croydon,Fruit & Veg,1916,18.06,1,Yes,93.3,2026-05,2026,May,Friday,18.06,1
2025-05-10,Camden,Chilled,2181,58.61,4,No,92.4,2025-05,2025,May,Saturday,14.6525,0
2025-01-13,Reading,Chilled,3146,48.82,7,No,92.8,2025-01,2025,January,Monday,6.974285714285714,0
2025-04-16,London Central,Fresh Food,3272,21.32,7,Yes,95.8,2025-04,2025,April,Wednesday,3.045714285714286,1
2026-01-10,Birmingham,Own Brand,1851,24.16,7,No,98.0,2026-01,2026,January,Saturday,3.4514285714285715,0
2025-04-09,Bristol,Chilled,5536,22.89,3,Yes,96.7,2025-04,2025,April,Wednesday,7.63,1
2025-07-11,Camden,Chilled,1719,17.42,4,No,97.6,2025-07,2025,July,Friday,4.355,0
2025-11-21,London Central,Chilled,5680,38.93,4,Yes,90.6,2025-11,2025,November,Friday,9.7325,1
2026-04-12,Reading,Own Brand,3014,48.14,2,Yes,93.3,2026-04,2026,April,Sunday,24.07,1
2026-01-02,Camden,Food To Go,4472,35.03,3,No,92.8,2026-01,2026,January,Friday,11.676666666666668,0
2025-11-14,Birmingham,Fresh Food,4642,60.2,7,Yes,96.1,2025-11,2025,November,Friday,8.6,1
2025-05-24,London Central,Fruit & Veg,4870,52.58,6,Yes,94.6,2025-05,2025,May,Saturday,8.763333333333334,1
2026-01-19,Camden,Chilled,1063,31.67,3,Yes,89.0,2026-01,2026,January,Monday,10.556666666666667,1
2025-08-04,London Central,Snacks,5863,29.16,3,No,96.5,2025-08,2025,August,Monday,9.72,0
2025-12-27,London Central,Meal Deals,1559,17.31,5,No,97.3,2025-12,2025,December,Saturday,3.4619999999999997,0
2025-11-20,Reading,Food To Go,2733,54.79,1,No,99.0,2025-11,2025,November,Thursday,54.79,0
2025-01-15,Bristol,Own Brand,1669,21.86,5,No,95.3,2025-01,2025,January,Wednesday,4.372,0
2025-08-05,Reading,Own Brand,4894,53.23,6,No,96.2,2025-08,2025,August,Tuesday,8.871666666666666,0
2026-05-07,London Central,Own Brand,2542,28.55,3,Yes,92.7,2026-05,2026,May,Thursday,9.516666666666667,1
2025-07-02,Camden,Chilled,2271,46.63,2,Yes,91.7,2025-07,2025,July,Wednesday,23.315,1
2025-09-27,Birmingham,Meal Deals,3415,30.29,6,Yes,97.5,2025-09,2025,September,Saturday,5.048333333333333,1
2026-04-12,Reading,Meal Deals,3791,25.15,7,No,96.1,2026-04,2026,April,Sunday,3.5928571428571425,0
2026-04-12,Bristol,Food To Go,5713,45.48,4,No,97.5,2026-04,2026,April,Sunday,11.37,0
2025-11-01,London Central,Fresh Food,4054,25.94,7,Yes,94.5,2025-11,2025,November,Saturday,3.705714285714286,1
2025-05-24,Birmingham,Own Brand,3458,87.8,4,Yes,99.7,2025-05,2025,May,Saturday,21.95,1
2025-04-21,Reading,Snacks,4065,47.91,5,Yes,95.6,2025-04,2025,April,Monday,9.581999999999999,1
2025-08-20,Reading,Snacks,2163,50.14,7,Yes,93.5,2025-08,2025,August,Wednesday,7.162857142857143,1
2026-05-15,Reading,Snacks,5559,35.8,6,No,94.4,2026-05,2026,May,Friday,5.966666666666666,0
2025-09-30,Reading,Own Brand,3749,52.08,5,No,91.8,2025-09,2025,September,Tuesday,10.416,0
2025-06-22,Birmingham,Chilled,2948,18.65,2,No,93.1,2025-06,2025,June,Sunday,9.325,0
2025-01-07,Camden,Food To Go,1059,23.33,4,Yes,94.2,2025-01,2025,January,Tuesday,5.8325,1
2025-06-04,Bristol,Own Brand,4102,47.18,7,No,98.1,2025-06,2025,June,Wednesday,6.74,0
2025-08-03,Bristol,Snacks,1332,29.93,5,Yes,94.9,2025-08,2025,August,Sunday,5.986,1
2025-05-14,London Central,Meal Deals,5171,22.66,7,Yes,97.2,2025-05,2025,May,Wednesday,3.237142857142857,1
2025-10-12,Croydon,Own Brand,1189,37.88,1,No,94.8,2025-10,2025,October,Sunday,37.88,0
2025-05-06,Camden,Meal Deals,4560,25.07,5,Yes,92.9,2025-05,2025,May,Tuesday,5.014,1
2026-03-15,London Central,Soft Drinks,1295,46.35,5,Yes,96.1,2026-03,2026,March,Sunday,9.27,1
2025-06-01,London Central,Own Brand,3548,21.93,3,Yes,93.3,2025-06,2025,June,Sunday,7.31,1
2025-11-27,Reading,Soft Drinks,1176,30.24,1,No,94.2,2025-11,2025,November,Thursday,30.24,0
2026-01-18,Croydon,Food To Go,1799,76.78,1,No,99.1,2026-01,2026,January,Sunday,76.78,0
2025-04-25,Croydon,Own Brand,1805,18.8,7,No,96.2,2025-04,2025,April,Friday,2.685714285714286,0
2026-04-27,Camden,Chilled,2742,28.03,2,No,93.4,2026-04,2026,April,Monday,14.015,0
2025-10-11,Croydon,Chilled,1214,29.58,7,Yes,96.5,2025-10,2025,October,Saturday,4.225714285714285,1
2025-03-16,London Central,Fresh Food,2879,62.94,3,Yes,93.1,2025-03,2025,March,Sunday,20.98,1
2025-06-15,Croydon,Fresh Food,3700,61.5,1,Yes,91.5,2025-06,2025,June,Sunday,61.5,1
2025-07-08,Croydon,Snacks,1596,25.05,3,No,97.2,2025-07,2025,July,Tuesday,8.35,0
2025-03-19,Bristol,Fruit & Veg,2717,49.07,3,Yes,95.6,2025-03,2025,March,Wednesday,16.356666666666666,1
2025-01-21,London Central,Meal Deals,2355,34.71,4,No,94.6,2025-01,2025,January,Tuesday,8.6775,0
2025-07-03,Birmingham,Fresh Food,5223,34.71,7,Yes,91.7,2025-07,2025,July,Thursday,4.958571428571429,1
2025-08-10,Croydon,Chilled,2292,38.51,1,No,94.4,2025-08,2025,August,Sunday,38.51,0
2025-11-24,Croydon,Meal Deals,3598,32.5,4,No,95.4,2025-11,2025,November,Monday,8.125,0
2025-06-28,Reading,Fruit & Veg,4437,20.66,7,Yes,92.7,2025-06,2025,June,Saturday,2.9514285714285715,1
2025-04-22,Croydon,Fresh Food,5714,54.32,5,No,95.1,2025-04,2025,April,Tuesday,10.864,0
2025-02-28,Croydon,Food To Go,1141,22.24,7,Yes,98.1,2025-02,2025,February,Friday,3.177142857142857,1
2025-11-23,Bristol,Soft Drinks,4216,40.14,5,Yes,95.5,2025-11,2025,November,Sunday,8.028,1
2025-07-10,London Central,Fresh Food,3839,24.07,4,Yes,96.2,2025-07,2025,July,Thursday,6.0175,1
2025-07-19,Camden,Own Brand,5340,44.39,5,No,94.1,2025-07,2025,July,Saturday,8.878,0
2025-11-08,London Central,Fresh Food,4513,39.39,4,Yes,92.9,2025-11,2025,November,Saturday,9.8475,1
2025-02-04,Reading,Own Brand,3750,29.64,7,Yes,93.9,2025-02,2025,February,Tuesday,4.234285714285714,1
2026-01-14,London Central,Food To Go,2714,67.25,2,No,97.1,2026-01,2026,January,Wednesday,33.625,0
2026-01-22,Croydon,Chilled,2135,34.18,3,Yes,94.8,2026-01,2026,January,Thursday,11.393333333333333,1
2025-08-25,Reading,Snacks,4721,34.41,2,Yes,94.6,2025-08,2025,August,Monday,17.205,1
2025-10-10,London Central,Food To Go,2909,39.97,1,No,94.0,2025-10,2025,October,Friday,39.97,0
2025-01-01,Reading,Snacks,3247,17.79,2,Yes,92.5,2025-01,2025,January,Wednesday,8.895,1
2026-04-09,Camden,Fresh Food,5516,19.95,2,Yes,97.7,2026-04,2026,April,Thursday,9.975,1
2025-08-18,London Central,Chilled,5102,56.64,5,No,94.6,2025-08,2025,August,Monday,11.328,0
2025-06-21,Birmingham,Fruit & Veg,2548,70.91,6,Yes,93.9,2025-06,2025,June,Saturday,11.818333333333333,1
2025-03-28,Croydon,Fresh Food,3639,52.4,7,Yes,95.2,2025-03,2025,March,Friday,7.485714285714286,1
2025-05-03,Reading,Food To Go,5766,45.18,6,Yes,93.9,2025-05,2025,May,Saturday,7.53,1
2025-10-25,Birmingham,Fruit & Veg,5511,49.1,4,No,95.6,2025-10,2025,October,Saturday,12.275,0
2026-04-29,Birmingham,Soft Drinks,3831,52.29,1,Yes,93.6,2026-04,2026,April,Wednesday,52.29,1
2025-06-14,Bristol,Fruit & Veg,2006,45.64,6,Yes,95.2,2025-06,2025,June,Saturday,7.6066666666666665,1
2026-01-18,Reading,Food To Go,4221,54.71,5,Yes,94.9,2026-01,2026,January,Sunday,10.942,1
2025-07-28,Birmingham,Meal Deals,4062,33.84,1,Yes,98.7,2025-07,2025,July,Monday,33.84,1
2026-03-08,Bristol,Fruit & Veg,5523,35.29,3,No,98.8,2026-03,2026,March,Sunday,11.763333333333334,0
2026-01-24,Birmingham,Food To Go,4052,41.11,4,Yes,96.6,2026-01,2026,January,Saturday,10.2775,1
2025-08-12,Croydon,Meal Deals,5429,35.19,5,No,94.8,2025-08,2025,August,Tuesday,7.037999999999999,0
2025-01-03,Camden,Fresh Food,3319,111.13,2,Yes,96.6,2025-01,2025,January,Friday,55.565,1
2026-01-07,Bristol,Meal Deals,4539,35.12,7,Yes,96.5,2026-01,2026,January,Wednesday,5.017142857142857,1
2026-03-22,Camden,Chilled,3366,45.58,3,Yes,94.1,2026-03,2026,March,Sunday,15.193333333333333,1
2025-04-26,Reading,Soft Drinks,1526,38.08,2,Yes,91.7,2025-04,2025,April,Saturday,19.04,1
2025-09-27,Croydon,Meal Deals,3807,31.28,6,Yes,91.2,2025-09,2025,September,Saturday,5.213333333333334,1
2026-03-23,Bristol,Chilled,2195,4.92,7,No,94.8,2026-03,2026,March,Monday,0.7028571428571428,0
